dir_name,common_name,alpha_name,first_char,has_theoretical,image_file,struct_file,date_struct_finalized,struct_source
Dehydrodiisoeugenol,Dehydrodiisoeugenol,dehydrodiisoeugenol,D,no  ,jr_67.png,jr_67.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
Methylveratrate,Methylveratrate,methylveratrate,M,no  ,jr_69.png,jr_69.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
methyl_3_4_dimethoxycinnamate,"methyl 3,4-dimethoxycinnamate",methyldimethoxycinnamate,M,no  ,jr_70.png,jr_70.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
Dehydrodiveratraldehyde,Dehydrodiveratraldehyde,dehydrodiveratraldehyde,D,no  ,jr_71.png,jr_71.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
Dehydrodiveratric_acid,Dehydrodiveratric acid,dehydrodiveratricacid,D,no  ,jr_72.png,jr_72.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_73,lignin_cw_compound_73,lignincwcompound73,L,no  ,jr_73.png,jr_73.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_74,lignin_cw_compound_74,lignincwcompound74,L,no  ,jr_74.png,jr_74.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_75,lignin_cw_compound_75,lignincwcompound75,L,no  ,jr_75.png,jr_75.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_76,lignin_cw_compound_76,lignincwcompound76,L,no  ,jr_76.png,jr_76.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_77,lignin_cw_compound_77,lignincwcompound77,L,no  ,jr_77.png,jr_77.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_78,lignin_cw_compound_78,lignincwcompound78,L,no  ,jr_78.png,jr_78.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_79,lignin_cw_compound_79,lignincwcompound79,L,no  ,jr_79.png,jr_79.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_80,lignin_cw_compound_80,lignincwcompound80,L,no  ,jr_80.png,jr_80.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_81,lignin_cw_compound_81,lignincwcompound81,L,no  ,jr_81.png,jr_81.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_82,lignin_cw_compound_82,lignincwcompound82,L,no  ,jr_82.png,jr_82.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_83,lignin_cw_compound_83,lignincwcompound83,L,no  ,jr_83.png,jr_83.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_84,lignin_cw_compound_84,lignincwcompound84,L,no  ,jr_84.png,jr_84.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_85,lignin_cw_compound_85,lignincwcompound85,L,no  ,jr_85.png,jr_85.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_86,lignin_cw_compound_86,lignincwcompound86,L,no  ,jr_86.png,jr_86.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_88,lignin_cw_compound_88,lignincwcompound88,L,no  ,jr_88.png,jr_88.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_89,lignin_cw_compound_89,lignincwcompound89,L,no  ,jr_89.png,jr_89.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
Syringylglycerol_B_guaiacyl_ether,Syringylglycerol-B-guaiacyl ether,syringylglycerolbguaiacylether,S,no  ,jr_90.png,jr_90.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_91,lignin_cw_compound_91,lignincwcompound91,L,no  ,jr_91.png,jr_91.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_92,lignin_cw_compound_92,lignincwcompound92,L,no  ,jr_92.png,jr_92.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
Phenyl_benzoate,Phenyl benzoate,phenylbenzoate,P,no  ,jr_93.png,jr_93.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
Ethyl_4-hydroxybenzoate,Ethyl 4-hydroxybenzoate,ethylhydroxybenzoate,E,no  ,jr_94.png,jr_94.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
Cinnamyl_alcohol,Cinnamyl alcohol,cinnamylalcohol,C,no  ,jr_95.png,jr_95.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
Cinnamaldehyde,Cinnamaldehyde,cinnamaldehyde,C,no  ,jr_96.png,jr_96.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_97,lignin_cw_compound_97,lignincwcompound97,L,no  ,jr_97.png,jr_97.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_98,lignin_cw_compound_98,lignincwcompound98,L,no  ,jr_98.png,jr_98.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_99,lignin_cw_compound_99,lignincwcompound99,L,no  ,jr_99.png,jr_99.mol,2009-09-01,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1007,lignin_cw_compound_1007,lignincwcompound1007,L,no  ,jr_1007.png,jr_1007.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1008,lignin_cw_compound_1008,lignincwcompound1008,L,no  ,jr_1008.png,jr_1008.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1009,lignin_cw_compound_1009,lignincwcompound1009,L,no  ,jr_1009.png,jr_1009.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1010,lignin_cw_compound_1010,lignincwcompound1010,L,no  ,jr_1010.png,jr_1010.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1011,lignin_cw_compound_1011,lignincwcompound1011,L,no  ,jr_1011.png,jr_1011.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1012,lignin_cw_compound_1012,lignincwcompound1012,L,no  ,jr_1012.png,jr_1012.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1013,lignin_cw_compound_1013,lignincwcompound1013,L,no  ,jr_1013.png,jr_1013.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1014,lignin_cw_compound_1014,lignincwcompound1014,L,no  ,jr_1014.png,jr_1014.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1015,lignin_cw_compound_1015,lignincwcompound1015,L,no  ,jr_1015.png,jr_1015.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1016,lignin_cw_compound_1016,lignincwcompound1016,L,no  ,jr_1016.png,jr_1016.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1017,lignin_cw_compound_1017,lignincwcompound1017,L,no  ,jr_1017.png,jr_1017.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1018,lignin_cw_compound_1018,lignincwcompound1018,L,no  ,jr_1018.png,jr_1018.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1019,lignin_cw_compound_1019,lignincwcompound1019,L,no  ,jr_1019.png,jr_1019.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1020,lignin_cw_compound_1020,lignincwcompound1020,L,no  ,jr_1020.png,jr_1020.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1021,lignin_cw_compound_1021,lignincwcompound1021,L,no  ,jr_1021.png,jr_1021.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1022,lignin_cw_compound_1022,lignincwcompound1022,L,no  ,jr_1022.png,jr_1022.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1023,lignin_cw_compound_1023,lignincwcompound1023,L,no  ,jr_1023.png,jr_1023.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1024,lignin_cw_compound_1024,lignincwcompound1024,L,no  ,jr_1024.png,jr_1024.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1025,lignin_cw_compound_1025,lignincwcompound1025,L,no  ,jr_1025.png,jr_1025.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1026,lignin_cw_compound_1026,lignincwcompound1026,L,no  ,jr_1026.png,jr_1026.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1027,lignin_cw_compound_1027,lignincwcompound1027,L,no  ,jr_1027.png,jr_1027.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1028,lignin_cw_compound_1028,lignincwcompound1028,L,no  ,jr_1028.png,jr_1028.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1029,lignin_cw_compound_1029,lignincwcompound1029,L,no  ,jr_1029.png,jr_1029.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_1030,lignin_cw_compound_1030,lignincwcompound1030,L,no  ,jr_1030.png,jr_1030.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2005,lignin_cw_compound_2005,lignincwcompound2005,L,no  ,jr_2005.png,jr_2005.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2006,lignin_cw_compound_2006,lignincwcompound2006,L,no  ,jr_2006.png,jr_2006.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2008,lignin_cw_compound_2008,lignincwcompound2008,L,no  ,jr_2008.png,jr_2008.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
coniferyl_p_coumarate,coniferyl p-coumarate,coniferylpcoumarate,C,no  ,jr_2009.png,jr_2009.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2011,lignin_cw_compound_2011,lignincwcompound2011,L,no  ,jr_2011.png,jr_2011.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2012,lignin_cw_compound_2012,lignincwcompound2012,L,no  ,jr_2012.png,jr_2012.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2015,lignin_cw_compound_2015,lignincwcompound2015,L,no  ,jr_2015.png,jr_2015.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2016,lignin_cw_compound_2016,lignincwcompound2016,L,no  ,jr_2016.png,jr_2016.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2018,lignin_cw_compound_2018,lignincwcompound2018,L,no  ,jr_2018.png,jr_2018.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
Pinoresinol,Pinoresinol,pinoresinol,P,no  ,jr_2020.png,jr_2020.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2022,lignin_cw_compound_2022,lignincwcompound2022,L,no  ,jr_2022.png,jr_2022.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2026,lignin_cw_compound_2026,lignincwcompound2026,L,no  ,jr_2026.png,jr_2026.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2031,lignin_cw_compound_2031,lignincwcompound2031,L,no  ,jr_2031.png,jr_2031.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2032,lignin_cw_compound_2032,lignincwcompound2032,L,no  ,jr_2032.png,jr_2032.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2035,lignin_cw_compound_2035,lignincwcompound2035,L,no  ,jr_2035.png,jr_2035.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2036,lignin_cw_compound_2036,lignincwcompound2036,L,no  ,jr_2036.png,jr_2036.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2038,lignin_cw_compound_2038,lignincwcompound2038,L,no  ,jr_2038.png,jr_2038.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2040,lignin_cw_compound_2040,lignincwcompound2040,L,no  ,jr_2040.png,jr_2040.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2041,lignin_cw_compound_2041,lignincwcompound2041,L,no  ,jr_2041.png,jr_2041.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2042,lignin_cw_compound_2042,lignincwcompound2042,L,no  ,jr_2042.png,jr_2042.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2043,lignin_cw_compound_2043,lignincwcompound2043,L,no  ,jr_2043.png,jr_2043.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2049,lignin_cw_compound_2049,lignincwcompound2049,L,no  ,jr_2049.png,jr_2049.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2050,lignin_cw_compound_2050,lignincwcompound2050,L,no  ,jr_2050.png,jr_2050.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2052,lignin_cw_compound_2052,lignincwcompound2052,L,no  ,jr_2052.png,jr_2052.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2053,lignin_cw_compound_2053,lignincwcompound2053,L,no  ,jr_2053.png,jr_2053.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2057,lignin_cw_compound_2057,lignincwcompound2057,L,no  ,jr_2057.png,jr_2057.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2058,lignin_cw_compound_2058,lignincwcompound2058,L,no  ,jr_2058.png,jr_2058.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2062,lignin_cw_compound_2062,lignincwcompound2062,L,no  ,jr_2062.png,jr_2062.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2063,lignin_cw_compound_2063,lignincwcompound2063,L,no  ,jr_2063.png,jr_2063.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2064,lignin_cw_compound_2064,lignincwcompound2064,L,no  ,jr_2064.png,jr_2064.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
Sinapyl_p_coumarate,Sinapyl p-coumarate,sinapylpcoumarate,S,no  ,jr_2065.png,jr_2065.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2066,lignin_cw_compound_2066,lignincwcompound2066,L,no  ,jr_2066.png,jr_2066.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2067,lignin_cw_compound_2067,lignincwcompound2067,L,no  ,jr_2067.png,jr_2067.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2068,lignin_cw_compound_2068,lignincwcompound2068,L,no  ,jr_2068.png,jr_2068.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
Seco_isolariciresinol,Seco-isolariciresinol,isolariciresinolseco,I,no  ,jr_2070.png,jr_2070.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2071,lignin_cw_compound_2071,lignincwcompound2071,L,no  ,jr_2071.png,jr_2071.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2072,lignin_cw_compound_2072,lignincwcompound2072,L,no  ,jr_2072.png,jr_2072.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2073,lignin_cw_compound_2073,lignincwcompound2073,L,no  ,jr_2073.png,jr_2073.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2074,lignin_cw_compound_2074,lignincwcompound2074,L,no  ,jr_2074.png,jr_2074.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2079,lignin_cw_compound_2079,lignincwcompound2079,L,no  ,jr_2079.png,jr_2079.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2080,lignin_cw_compound_2080,lignincwcompound2080,L,no  ,jr_2080.png,jr_2080.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2081,lignin_cw_compound_2081,lignincwcompound2081,L,no  ,jr_2081.png,jr_2081.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3001,lignin_cw_compound_3001,lignincwcompound3001,L,no  ,jr_3001.png,jr_3001.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3002,lignin_cw_compound_3002,lignincwcompound3002,L,no  ,jr_3002.png,jr_3002.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3003,lignin_cw_compound_3003,lignincwcompound3003,L,no  ,jr_3003.png,jr_3003.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3004,lignin_cw_compound_3004,lignincwcompound3004,L,no  ,jr_3004.png,jr_3004.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3005,lignin_cw_compound_3005,lignincwcompound3005,L,no  ,jr_3005.png,jr_3005.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3006,lignin_cw_compound_3006,lignincwcompound3006,L,no  ,jr_3006.png,jr_3006.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3008,lignin_cw_compound_3008,lignincwcompound3008,L,no  ,jr_3008.png,jr_3008.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3010,lignin_cw_compound_3010,lignincwcompound3010,L,no  ,jr_3010.png,jr_3010.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3011,lignin_cw_compound_3011,lignincwcompound3011,L,no  ,jr_3011.png,jr_3011.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3014,lignin_cw_compound_3014,lignincwcompound3014,L,no  ,jr_3014.png,jr_3014.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3015,lignin_cw_compound_3015,lignincwcompound3015,L,no  ,jr_3015.png,jr_3015.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3016,lignin_cw_compound_3016,lignincwcompound3016,L,no  ,jr_3016.png,jr_3016.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3017,lignin_cw_compound_3017,lignincwcompound3017,L,no  ,jr_3017.png,jr_3017.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3018,lignin_cw_compound_3018,lignincwcompound3018,L,no  ,jr_3018.png,jr_3018.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3019,lignin_cw_compound_3019,lignincwcompound3019,L,no  ,jr_3019.png,jr_3019.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3020,lignin_cw_compound_3020,lignincwcompound3020,L,no  ,jr_3020.png,jr_3020.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3021,lignin_cw_compound_3021,lignincwcompound3021,L,no  ,jr_3021.png,jr_3021.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3022,lignin_cw_compound_3022,lignincwcompound3022,L,no  ,jr_3022.png,jr_3022.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3023,lignin_cw_compound_3023,lignincwcompound3023,L,no  ,jr_3023.png,jr_3023.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3025,lignin_cw_compound_3025,lignincwcompound3025,L,no  ,jr_3025.png,jr_3025.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3026,lignin_cw_compound_3026,lignincwcompound3026,L,no  ,jr_3026.png,jr_3026.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3027,lignin_cw_compound_3027,lignincwcompound3027,L,no  ,jr_3027.png,jr_3027.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3028,lignin_cw_compound_3028,lignincwcompound3028,L,no  ,jr_3028.png,jr_3028.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3031,lignin_cw_compound_3031,lignincwcompound3031,L,no  ,jr_3031.png,jr_3031.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3033,lignin_cw_compound_3033,lignincwcompound3033,L,no  ,jr_3033.png,jr_3033.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3034,lignin_cw_compound_3034,lignincwcompound3034,L,no  ,jr_3034.png,jr_3034.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3035,lignin_cw_compound_3035,lignincwcompound3035,L,no  ,jr_3035.png,jr_3035.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3036,lignin_cw_compound_3036,lignincwcompound3036,L,no  ,jr_3036.png,jr_3036.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3037,lignin_cw_compound_3037,lignincwcompound3037,L,no  ,jr_3037.png,jr_3037.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3039,lignin_cw_compound_3039,lignincwcompound3039,L,no  ,jr_3039.png,jr_3039.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3040,lignin_cw_compound_3040,lignincwcompound3040,L,no  ,jr_3040.png,jr_3040.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3041,lignin_cw_compound_3041,lignincwcompound3041,L,no  ,jr_3041.png,jr_3041.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3042,lignin_cw_compound_3042,lignincwcompound3042,L,no  ,jr_3042.png,jr_3042.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3043,lignin_cw_compound_3043,lignincwcompound3043,L,no  ,jr_3043.png,jr_3043.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3044,lignin_cw_compound_3044,lignincwcompound3044,L,no  ,jr_3044.png,jr_3044.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3045,lignin_cw_compound_3045,lignincwcompound3045,L,no  ,jr_3045.png,jr_3045.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3046,lignin_cw_compound_3046,lignincwcompound3046,L,no  ,jr_3046.png,jr_3046.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3047,lignin_cw_compound_3047,lignincwcompound3047,L,no  ,jr_3047.png,jr_3047.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
6_methoxy_indan_5_ol,6-methoxy-indan-5-ol,methoxyindanol,M,no  ,jr_3048.png,jr_3048.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3052,lignin_cw_compound_3052,lignincwcompound3052,L,no  ,jr_3052.png,jr_3052.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3053,lignin_cw_compound_3053,lignincwcompound3053,L,no  ,jr_3053.png,jr_3053.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3056,lignin_cw_compound_3056,lignincwcompound3056,L,no  ,jr_3056.png,jr_3056.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3058,lignin_cw_compound_3058,lignincwcompound3058,L,no  ,jr_3058.png,jr_3058.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3059,lignin_cw_compound_3059,lignincwcompound3059,L,no  ,jr_3059.png,jr_3059.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3061,lignin_cw_compound_3061,lignincwcompound3061,L,no  ,jr_3061.png,jr_3061.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3062,lignin_cw_compound_3062,lignincwcompound3062,L,no  ,jr_3062.png,jr_3062.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
Simulanol,Simulanol,simulanol,S,no  ,jr_3063.png,jr_3063.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
buddlenol_E,buddlenol E,buddlenole,B,no  ,jr_3064.png,jr_3064.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
buddlenol_A,buddlenol A,buddlenola,B,no  ,jr_3065.png,jr_3065.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
SP_8_8_S,SP-(8-8)-S,sps,S,no  ,jr_3066.png,jr_3066.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
G_8_O_4_-S,G-(8-O-4)-S,gos,G,no  ,jr_3067.png,jr_3067.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3068,lignin_cw_compound_3068,lignincwcompound3068,L,no  ,jr_3068.png,jr_3068.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3069,lignin_cw_compound_3069,lignincwcompound3069,L,no  ,jr_3069.png,jr_3069.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3070,lignin_cw_compound_3070,lignincwcompound3070,L,no  ,jr_3070.png,jr_3070.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3071,lignin_cw_compound_3071,lignincwcompound3071,L,no  ,jr_3071.png,jr_3071.mol,2009-09-22,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3,lignin_cw_compound_3,lignincwcompound3,L,no  ,jr_3.png,jr_3.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_21,lignin_cw_compound_21,lignincwcompound21,L,no  ,jr_21.png,jr_21.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_31,lignin_cw_compound_31,lignincwcompound31,L,no  ,jr_31.png,jr_31.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_32,lignin_cw_compound_32,lignincwcompound32,L,no  ,jr_32.png,jr_32.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_33,lignin_cw_compound_33,lignincwcompound33,L,no  ,jr_33.png,jr_33.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
